,precision,recall,f1-score,support
Benign (baseline),1.0,1.0,1.0,10.0
Pre-launch,0.0,0.0,0.0,2.0
Pre-encryption,0.25,0.5,0.3333333333333333,2.0
Encrypting,1.0,0.5,0.6666666666666666,4.0
Post-encryption,1.0,0.6666666666666666,0.8,3.0
accuracy,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
macro avg,0.65,0.5333333333333333,0.5599999999999999,21.0
weighted avg,0.8333333333333334,0.7142857142857143,0.7492063492063492,21.0
